Day,Month,Year,HRUID,GIS_ID,HRU,Area(km2),lateral_flow(m3),surface_runoff(m3),ET(m3)
22,1,1995,11,11,hru11           ,9.78,1.03,.942E-02,.537E+05
22,1,1995,12,12,hru12           ,2.12,6.42,.210E-02,.116E+05
22,1,1995,13,13,hru13           ,.394E+04,.695E+05,3.91,.216E+08
23,1,1995,1,1,hru01           ,5.40,80.9,.540E-02,.320E+05
23,1,1995,2,2,hru02           ,3.43,17.4,.343E-02,.208E+05
23,1,1995,3,3,hru03           ,968.,.103E+05,.968,.587E+07
23,1,1995,4,4,hru04           ,905.,.197E+04,.905,.537E+07
23,1,1995,5,5,hru05           ,.209E+04,.242E+06,2.05,.496E+07
23,1,1995,6,6,hru06           ,536.,.246E+06,.535,.138E+07
23,1,1995,7,7,hru07           ,619.,601.,.619,.367E+07
23,1,1995,8,8,hru08           ,615.,.792E+05,.603,.145E+07
23,1,1995,9,9,hru09           ,.143E+04,.270E+06,1.40,.352E+07
23,1,1995,10,10,hru10           ,3.58,67.5,.358E-02,.215E+05
23,1,1995,11,11,hru11           ,9.78,.726,.942E-02,.588E+05
23,1,1995,12,12,hru12           ,2.12,4.53,.210E-02,.127E+05
23,1,1995,13,13,hru13           ,.394E+04,.490E+05,3.91,.242E+08
24,1,1995,1,1,hru01           ,5.40,57.1,.540E-02,.336E+05
24,1,1995,2,2,hru02           ,3.43,12.3,.343E-02,.217E+05
24,1,1995,3,3,hru03           ,968.,.724E+04,.968,.607E+07
24,1,1995,4,4,hru04           ,905.,.139E+04,.905,.566E+07
24,1,1995,5,5,hru05           ,.209E+04,.239E+06,2.05,.519E+07
24,1,1995,6,6,hru06           ,536.,.238E+06,.535,.141E+07
24,1,1995,7,7,hru07           ,619.,424.,.619,.387E+07
24,1,1995,8,8,hru08           ,615.,.783E+05,.603,.152E+07
24,1,1995,9,9,hru09           ,.143E+04,.269E+06,1.40,.361E+07
24,1,1995,10,10,hru10           ,3.58,47.6,.358E-02,.225E+05
24,1,1995,11,11,hru11           ,9.78,.512,.942E-02,.615E+05
24,1,1995,12,12,hru12           ,2.12,3.19,.210E-02,.133E+05
24,1,1995,13,13,hru13           ,.394E+04,.345E+05,3.91,.249E+08
25,1,1995,1,1,hru01           ,5.40,40.2,.540E-02,.344E+05
25,1,1995,2,2,hru02           ,3.43,8.67,.343E-02,.230E+05
25,1,1995,3,3,hru03           ,968.,.511E+04,.968,.627E+07
25,1,1995,4,4,hru04           ,905.,980.,.905,.585E+07
25,1,1995,5,5,hru05           ,.209E+04,.236E+06,2.05,.550E+07
25,1,1995,6,6,hru06           ,536.,.230E+06,.535,.151E+07
25,1,1995,7,7,hru07           ,619.,299.,.619,.400E+07
25,1,1995,8,8,hru08           ,615.,.772E+05,.603,.161E+07
25,1,1995,9,9,hru09           ,.143E+04,.267E+06,1.40,.386E+07
25,1,1995,10,10,hru10           ,3.58,33.5,.358E-02,.239E+05
25,1,1995,11,11,hru11           ,9.78,.361,.942E-02,.651E+05
25,1,1995,12,12,hru12           ,2.12,2.25,.210E-02,.134E+05
25,1,1995,13,13,hru13           ,.394E+04,.244E+05,3.91,.266E+08
26,1,1995,1,1,hru01           ,5.40,28.4,.540E-02,.401E+05
26,1,1995,2,2,hru02           ,3.43,6.11,.343E-02,.273E+05
26,1,1995,3,3,hru03           ,968.,.360E+04,.968,.707E+07
26,1,1995,4,4,hru04           ,905.,691.,.905,.705E+07
26,1,1995,5,5,hru05           ,.209E+04,.232E+06,2.05,.654E+07
26,1,1995,6,6,hru06           ,536.,.221E+06,.535,.173E+07
26,1,1995,7,7,hru07           ,619.,211.,.619,.482E+07
26,1,1995,8,8,hru08           ,615.,.759E+05,.603,.192E+07
26,1,1995,9,9,hru09           ,.143E+04,.264E+06,1.40,.443E+07
26,1,1995,10,10,hru10           ,3.58,23.6,.358E-02,.284E+05
26,1,1995,11,11,hru11           ,9.78,.254,.942E-02,.755E+05
26,1,1995,12,12,hru12           ,2.12,1.59,.210E-02,.160E+05
26,1,1995,13,13,hru13           ,.394E+04,.172E+05,3.91,.106E+08
27,1,1995,1,1,hru01           ,5.40,20.0,.540E-02,.392E+05
27,1,1995,2,2,hru02           ,3.43,4.31,.343E-02,.285E+05
27,1,1995,3,3,hru03           ,968.,.254E+04,.968,.652E+07
27,1,1995,4,4,hru04           ,905.,487.,.905,.766E+07
27,1,1995,5,5,hru05           ,.209E+04,.228E+06,2.05,.683E+07
27,1,1995,6,6,hru06           ,536.,.213E+06,.535,.169E+07
27,1,1995,7,7,hru07           ,619.,149.,.619,.524E+07
27,1,1995,8,8,hru08           ,615.,.745E+05,.603,.201E+07
27,1,1995,9,9,hru09           ,.143E+04,.261E+06,1.40,.433E+07
27,1,1995,10,10,hru10           ,3.58,16.7,.358E-02,.142E+05
27,1,1995,11,11,hru11           ,9.78,.179,.942E-02,.464E+05
27,1,1995,12,12,hru12           ,2.12,1.12,.210E-02,.109E+05
27,1,1995,13,13,hru13           ,.394E+04,.121E+05,3.91,12.0
28,1,1995,1,1,hru01           ,5.40,14.1,.540E-02,.384E+05
28,1,1995,2,2,hru02           ,3.43,3.04,.343E-02,.248E+05
28,1,1995,3,3,hru03           ,968.,.179E+04,.968,.684E+07
28,1,1995,4,4,hru04           ,905.,343.,.905,.700E+07
28,1,1995,5,5,hru05           ,.209E+04,.224E+06,2.05,.665E+07
28,1,1995,6,6,hru06           ,536.,.204E+06,.535,.168E+07
28,1,1995,7,7,hru07           ,619.,105.,.619,.479E+07
28,1,1995,8,8,hru08           ,615.,.731E+05,.603,.195E+07
28,1,1995,9,9,hru09           ,.143E+04,.257E+06,1.40,.430E+07
28,1,1995,10,10,hru10           ,3.58,11.8,.358E-02,.00
28,1,1995,11,11,hru11           ,9.78,.126,.942E-02,.00
28,1,1995,12,12,hru12           ,2.12,.788,.210E-02,.00
28,1,1995,13,13,hru13           ,.394E+04,.853E+04,3.91,12.0
29,1,1995,1,1,hru01           ,5.40,9.94,.540E-02,.403E+05
29,1,1995,2,2,hru02           ,3.43,2.14,.343E-02,.00
29,1,1995,3,3,hru03           ,968.,.126E+04,.968,.712E+07
29,1,1995,4,4,hru04           ,905.,242.,.905,.585E+07
29,1,1995,5,5,hru05           ,.209E+04,.219E+06,2.05,.703E+07
29,1,1995,6,6,hru06           ,536.,.195E+06,.535,.177E+07
29,1,1995,7,7,hru07           ,619.,73.8,.619,.130E+07
29,1,1995,8,8,hru08           ,615.,.715E+05,.603,.206E+07
29,1,1995,9,9,hru09           ,.143E+04,.254E+06,1.40,.453E+07
29,1,1995,10,10,hru10           ,3.58,8.29,.358E-02,.00
29,1,1995,11,11,hru11           ,9.78,.892E-01,.942E-02,.00
29,1,1995,12,12,hru12           ,2.12,.556,.210E-02,.00
29,1,1995,13,13,hru13           ,.394E+04,.602E+04,3.91,12.0
30,1,1995,1,1,hru01           ,5.40,7.01,.540E-02,.407E+05
30,1,1995,2,2,hru02           ,3.43,1.51,.343E-02,.00
30,1,1995,3,3,hru03           ,968.,890.,.968,.686E+07
30,1,1995,4,4,hru04           ,905.,171.,.905,.00
30,1,1995,5,5,hru05           ,.209E+04,.215E+06,2.05,.705E+07
30,1,1995,6,6,hru06           ,536.,.187E+06,.535,.177E+07
30,1,1995,7,7,hru07           ,619.,52.0,.619,.00
30,1,1995,8,8,hru08           ,615.,.700E+05,.603,.207E+07
30,1,1995,9,9,hru09           ,.143E+04,.249E+06,1.40,.453E+07
30,1,1995,10,10,hru10           ,3.58,5.84,.358E-02,.00
30,1,1995,11,11,hru11           ,9.78,.629E-01,.942E-02,.00
30,1,1995,12,12,hru12           ,2.12,.392,.210E-02,.00
30,1,1995,13,13,hru13           ,.394E+04,.424E+04,3.91,12.0
31,1,1995,1,1,hru01           ,5.40,4.94,.540E-02,.352E+05
31,1,1995,2,2,hru02           ,3.43,1.06,.343E-02,.00
31,1,1995,3,3,hru03           ,968.,627.,.968,.678E+07
31,1,1995,4,4,hru04           ,905.,120.,.905,.00
31,1,1995,5,5,hru05           ,.209E+04,.210E+06,2.05,.686E+07
31,1,1995,6,6,hru06           ,536.,.179E+06,.535,.173E+07
31,1,1995,7,7,hru07           ,619.,36.7,.619,.00
31,1,1995,8,8,hru08           ,615.,.684E+05,.603,.201E+07
31,1,1995,9,9,hru09           ,.143E+04,.245E+06,1.40,.443E+07
31,1,1995,10,10,hru10           ,3.58,4.12,.358E-02,.00
31,1,1995,11,11,hru11           ,9.78,.443E-01,.942E-02,.00
31,1,1995,12,12,hru12           ,2.12,.276,.210E-02,.00
31,1,1995,13,13,hru13           ,.394E+04,.299E+04,3.91,12.0
1,2,1995,1,1,hru01           ,5.40,3.48,.540E-02,.00
1,2,1995,2,2,hru02           ,3.43,.751,.343E-02,.00
1,2,1995,3,3,hru03           ,968.,442.,.968,.580E+07
1,2,1995,4,4,hru04           ,905.,84.9,.905,.00
1,2,1995,5,5,hru05           ,.209E+04,.206E+06,2.05,.726E+07
1,2,1995,6,6,hru06           ,536.,.171E+06,.535,.181E+07
1,2,1995,7,7,hru07           ,619.,25.9,.619,.00
1,2,1995,8,8,hru08           ,615.,.668E+05,.603,.213E+07
1,2,1995,9,9,hru09           ,.143E+04,.241E+06,1.40,.464E+07
1,2,1995,10,10,hru10           ,3.58,2.90,.358E-02,.00
1,2,1995,11,11,hru11           ,9.78,.312E-01,.942E-02,.00
1,2,1995,12,12,hru12           ,2.12,.195,.210E-02,.00
1,2,1995,13,13,hru13           ,.394E+04,.211E+04,3.91,12.0
2,2,1995,1,1,hru01           ,5.40,2.45,.540E-02,.00
2,2,1995,2,2,hru02           ,3.43,.529,.343E-02,.239E+05
2,2,1995,3,3,hru03           ,968.,312.,.968,.00
2,2,1995,4,4,hru04           ,905.,59.8,.905,.626E+07
2,2,1995,5,5,hru05           ,.209E+04,.202E+06,2.05,.570E+07
2,2,1995,6,6,hru06           ,536.,.163E+06,.535,.154E+07
2,2,1995,7,7,hru07           ,619.,18.2,.619,.428E+07
2,2,1995,8,8,hru08           ,615.,.655E+05,.603,.167E+07
2,2,1995,9,9,hru09           ,.143E+04,.237E+06,1.40,.394E+07
2,2,1995,10,10,hru10           ,3.58,2.05,.358E-02,.00
2,2,1995,11,11,hru11           ,9.78,.220E-01,.942E-02,.00
2,2,1995,12,12,hru12           ,2.12,.137,.210E-02,.00
2,2,1995,13,13,hru13           ,.394E+04,.149E+04,3.91,.238E+08
3,2,1995,1,1,hru01           ,5.40,1.73,.540E-02,.417E+05
3,2,1995,2,2,hru02           ,3.43,.373,.343E-02,.217E+05
3,2,1995,3,3,hru03           ,968.,220.,.968,.705E+07
3,2,1995,4,4,hru04           ,905.,42.2,.905,.706E+07
3,2,1995,5,5,hru05           ,.209E+04,.198E+06,2.05,.643E+07
3,2,1995,6,6,hru06           ,536.,.156E+06,.535,.163E+07
3,2,1995,7,7,hru07           ,619.,12.9,.619,.284E+07
3,2,1995,8,8,hru08           ,615.,.643E+05,.603,.189E+07
3,2,1995,9,9,hru09           ,.143E+04,.233E+06,1.40,.415E+07
3,2,1995,10,10,hru10           ,3.58,1.44,.358E-02,.267E+05
3,2,1995,11,11,hru11           ,9.78,.155E-01,.942E-02,.731E+05
3,2,1995,12,12,hru12           ,2.12,.968E-01,.210E-02,.158E+05
3,2,1995,13,13,hru13           ,.394E+04,.105E+04,3.91,.801E+07
4,2,1995,1,1,hru01           ,5.40,1.22,.540E-02,.384E+05
4,2,1995,2,2,hru02           ,3.43,.263,.343E-02,.00
4,2,1995,3,3,hru03           ,968.,155.,.968,.655E+07
4,2,1995,4,4,hru04           ,905.,29.7,.905,.674E+07
4,2,1995,5,5,hru05           ,.209E+04,.195E+06,2.05,.625E+07
4,2,1995,6,6,hru06           ,536.,.150E+06,.535,.159E+07
4,2,1995,7,7,hru07           ,619.,9.06,.619,.00
4,2,1995,8,8,hru08           ,615.,.631E+05,.603,.183E+07
4,2,1995,9,9,hru09           ,.143E+04,.230E+06,1.40,.406E+07
4,2,1995,10,10,hru10           ,3.58,1.02,.358E-02,.00
4,2,1995,11,11,hru11           ,9.78,.109E-01,.942E-02,.00
4,2,1995,12,12,hru12           ,2.12,.682E-01,.210E-02,.00
4,2,1995,13,13,hru13           ,.394E+04,739.,3.91,12.0
5,2,1995,1,1,hru01           ,5.40,.860,.540E-02,.361E+05
5,2,1995,2,2,hru02           ,3.43,.185,.343E-02,.00
5,2,1995,3,3,hru03           ,968.,109.,.968,.711E+07
5,2,1995,4,4,hru04           ,905.,21.0,.905,.706E+07
5,2,1995,5,5,hru05           ,.209E+04,.191E+06,2.05,.678E+07
5,2,1995,6,6,hru06           ,536.,.144E+06,.535,.173E+07
5,2,1995,7,7,hru07           ,619.,6.39,.619,.00
5,2,1995,8,8,hru08           ,615.,.619E+05,.603,.199E+07
5,2,1995,9,9,hru09           ,.143E+04,.226E+06,1.40,.442E+07
5,2,1995,10,10,hru10           ,3.58,.717,.358E-02,.00
5,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
5,2,1995,12,12,hru12           ,2.12,.481E-01,.210E-02,.00
5,2,1995,13,13,hru13           ,.394E+04,521.,3.91,12.0
6,2,1995,1,1,hru01           ,5.40,.606,.540E-02,.00
6,2,1995,2,2,hru02           ,3.43,.131,.343E-02,.00
6,2,1995,3,3,hru03           ,968.,77.0,.968,.751E+05
6,2,1995,4,4,hru04           ,905.,14.8,.905,.00
6,2,1995,5,5,hru05           ,.209E+04,.187E+06,2.05,.662E+07
6,2,1995,6,6,hru06           ,536.,.138E+06,.535,.174E+07
6,2,1995,7,7,hru07           ,619.,4.51,.619,.00
6,2,1995,8,8,hru08           ,615.,.606E+05,.603,.194E+07
6,2,1995,9,9,hru09           ,.143E+04,.223E+06,1.40,.444E+07
6,2,1995,10,10,hru10           ,3.58,.506,.358E-02,.00
6,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
6,2,1995,12,12,hru12           ,2.12,.339E-01,.210E-02,.00
6,2,1995,13,13,hru13           ,.394E+04,367.,3.91,12.0
7,2,1995,1,1,hru01           ,5.40,.428,.540E-02,.00
7,2,1995,2,2,hru02           ,3.43,.922E-01,.343E-02,.00
7,2,1995,3,3,hru03           ,968.,54.3,.968,.00
7,2,1995,4,4,hru04           ,905.,10.4,.905,.00
7,2,1995,5,5,hru05           ,.209E+04,.183E+06,2.05,.729E+07
7,2,1995,6,6,hru06           ,536.,.132E+06,.535,.194E+07
7,2,1995,7,7,hru07           ,619.,3.18,.619,.00
7,2,1995,8,8,hru08           ,615.,.592E+05,.603,.214E+07
7,2,1995,9,9,hru09           ,.143E+04,.219E+06,1.40,.496E+07
7,2,1995,10,10,hru10           ,3.58,.357,.358E-02,.00
7,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
7,2,1995,12,12,hru12           ,2.12,.239E-01,.210E-02,.00
7,2,1995,13,13,hru13           ,.394E+04,259.,3.91,12.0
8,2,1995,1,1,hru01           ,5.40,.301,.540E-02,.00
8,2,1995,2,2,hru02           ,3.43,.650E-01,.343E-02,.00
8,2,1995,3,3,hru03           ,968.,38.3,.968,.00
8,2,1995,4,4,hru04           ,905.,7.34,.905,.00
8,2,1995,5,5,hru05           ,.209E+04,.175E+06,2.05,.869E+07
8,2,1995,6,6,hru06           ,536.,.126E+06,.535,.225E+07
8,2,1995,7,7,hru07           ,619.,2.24,.619,.00
8,2,1995,8,8,hru08           ,615.,.565E+05,.603,.255E+07
8,2,1995,9,9,hru09           ,.143E+04,.208E+06,1.40,.568E+07
8,2,1995,10,10,hru10           ,3.58,.251,.358E-02,.00
8,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
8,2,1995,12,12,hru12           ,2.12,.169E-01,.210E-02,.00
8,2,1995,13,13,hru13           ,.394E+04,182.,3.91,11.3
9,2,1995,1,1,hru01           ,5.40,.212,.540E-02,.00
9,2,1995,2,2,hru02           ,3.43,.458E-01,.343E-02,.00
9,2,1995,3,3,hru03           ,968.,27.0,.968,.00
9,2,1995,4,4,hru04           ,905.,5.18,.905,.00
9,2,1995,5,5,hru05           ,.209E+04,.152E+06,2.05,.465E+07
9,2,1995,6,6,hru06           ,536.,.119E+06,.535,.124E+07
9,2,1995,7,7,hru07           ,619.,1.58,.619,.00
9,2,1995,8,8,hru08           ,615.,.490E+05,.603,.136E+07
9,2,1995,9,9,hru09           ,.143E+04,.188E+06,1.40,.311E+07
9,2,1995,10,10,hru10           ,3.58,.177,.358E-02,.00
9,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
9,2,1995,12,12,hru12           ,2.12,.119E-01,.210E-02,.00
9,2,1995,13,13,hru13           ,.394E+04,129.,3.91,12.0
10,2,1995,1,1,hru01           ,5.40,.150,.540E-02,.00
10,2,1995,2,2,hru02           ,3.43,.323E-01,.343E-02,.00
10,2,1995,3,3,hru03           ,968.,19.0,.968,.00
10,2,1995,4,4,hru04           ,905.,3.65,.905,.00
10,2,1995,5,5,hru05           ,.209E+04,.125E+06,2.05,.544E+07
10,2,1995,6,6,hru06           ,536.,.114E+06,.535,.146E+07
10,2,1995,7,7,hru07           ,619.,1.11,.619,.00
10,2,1995,8,8,hru08           ,615.,.399E+05,.603,.159E+07
10,2,1995,9,9,hru09           ,.143E+04,.167E+06,1.40,.366E+07
10,2,1995,10,10,hru10           ,3.58,.125,.358E-02,.00
10,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
10,2,1995,12,12,hru12           ,2.12,.838E-02,.210E-02,.00
10,2,1995,13,13,hru13           ,.394E+04,90.7,3.91,12.0
11,2,1995,1,1,hru01           ,5.40,.106,.540E-02,.00
11,2,1995,2,2,hru02           ,3.43,.228E-01,.343E-02,.00
11,2,1995,3,3,hru03           ,968.,13.4,.968,.00
11,2,1995,4,4,hru04           ,905.,2.57,.905,.00
11,2,1995,5,5,hru05           ,.209E+04,.927E+05,2.05,.573E+07
11,2,1995,6,6,hru06           ,536.,.998E+05,.535,.149E+07
11,2,1995,7,7,hru07           ,619.,.785,.619,.00
11,2,1995,8,8,hru08           ,615.,.294E+05,.603,.168E+07
11,2,1995,9,9,hru09           ,.143E+04,.143E+06,1.40,.381E+07
11,2,1995,10,10,hru10           ,3.58,.881E-01,.358E-02,.00
11,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
11,2,1995,12,12,hru12           ,2.12,.591E-02,.210E-02,.00
11,2,1995,13,13,hru13           ,.394E+04,63.9,3.91,12.0
12,2,1995,1,1,hru01           ,5.40,.745E-01,.540E-02,.00
12,2,1995,2,2,hru02           ,3.43,.161E-01,.343E-02,.00
12,2,1995,3,3,hru03           ,968.,9.45,.968,.00
12,2,1995,4,4,hru04           ,905.,1.81,.905,.00
12,2,1995,5,5,hru05           ,.209E+04,.653E+05,2.05,.617E+07
12,2,1995,6,6,hru06           ,536.,.766E+05,.535,.159E+07
12,2,1995,7,7,hru07           ,619.,.00,.619,.00
12,2,1995,8,8,hru08           ,615.,.207E+05,.603,.181E+07
12,2,1995,9,9,hru09           ,.143E+04,.117E+06,1.40,.406E+07
12,2,1995,10,10,hru10           ,3.58,.621E-01,.358E-02,.00
12,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
12,2,1995,12,12,hru12           ,2.12,.416E-02,.210E-02,.00
12,2,1995,13,13,hru13           ,.394E+04,45.1,3.91,12.0
13,2,1995,1,1,hru01           ,5.40,.525E-01,.540E-02,.00
13,2,1995,2,2,hru02           ,3.43,.113E-01,.343E-02,.00
13,2,1995,3,3,hru03           ,968.,6.67,.968,.00
13,2,1995,4,4,hru04           ,905.,1.28,.905,.00
13,2,1995,5,5,hru05           ,.209E+04,.461E+05,2.05,.647E+07
13,2,1995,6,6,hru06           ,536.,.540E+05,.535,.163E+07
13,2,1995,7,7,hru07           ,619.,.00,.619,.00
13,2,1995,8,8,hru08           ,615.,.146E+05,.603,.190E+07
13,2,1995,9,9,hru09           ,.143E+04,.889E+05,1.40,.416E+07
13,2,1995,10,10,hru10           ,3.58,.438E-01,.358E-02,.00
13,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
13,2,1995,12,12,hru12           ,2.12,.294E-02,.210E-02,.00
13,2,1995,13,13,hru13           ,.394E+04,31.8,3.91,12.0
14,2,1995,1,1,hru01           ,5.40,.370E-01,.540E-02,.00
14,2,1995,2,2,hru02           ,3.43,.798E-02,.343E-02,.00
14,2,1995,3,3,hru03           ,968.,4.70,.968,.00
14,2,1995,4,4,hru04           ,905.,.00,.905,.00
14,2,1995,5,5,hru05           ,.209E+04,.325E+05,2.05,.630E+07
14,2,1995,6,6,hru06           ,536.,.381E+05,.535,.159E+07
14,2,1995,7,7,hru07           ,619.,.00,.619,.00
14,2,1995,8,8,hru08           ,615.,.103E+05,.603,.185E+07
14,2,1995,9,9,hru09           ,.143E+04,.627E+05,1.40,.406E+07
14,2,1995,10,10,hru10           ,3.58,.309E-01,.358E-02,.00
14,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
14,2,1995,12,12,hru12           ,2.12,.00,.210E-02,.00
14,2,1995,13,13,hru13           ,.394E+04,22.4,3.91,12.0
15,2,1995,1,1,hru01           ,5.40,.261E-01,.540E-02,.00
15,2,1995,2,2,hru02           ,3.43,.562E-02,.343E-02,.00
15,2,1995,3,3,hru03           ,968.,3.31,.968,.00
15,2,1995,4,4,hru04           ,905.,.00,.905,.00
15,2,1995,5,5,hru05           ,.209E+04,.229E+05,2.05,.658E+07
15,2,1995,6,6,hru06           ,536.,.268E+05,.535,.171E+07
15,2,1995,7,7,hru07           ,619.,.00,.619,.00
15,2,1995,8,8,hru08           ,615.,.726E+04,.603,.193E+07
15,2,1995,9,9,hru09           ,.143E+04,.442E+05,1.40,.435E+07
15,2,1995,10,10,hru10           ,3.58,.218E-01,.358E-02,.00
15,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
15,2,1995,12,12,hru12           ,2.12,.00,.210E-02,.00
15,2,1995,13,13,hru13           ,.394E+04,15.8,3.91,12.0
16,2,1995,1,1,hru01           ,5.40,.184E-01,.540E-02,.00
16,2,1995,2,2,hru02           ,3.43,.397E-02,.343E-02,.655E-02
16,2,1995,3,3,hru03           ,968.,2.34,.968,.00
16,2,1995,4,4,hru04           ,905.,.00,.905,.00
16,2,1995,5,5,hru05           ,.209E+04,.161E+05,2.05,.632E+07
16,2,1995,6,6,hru06           ,536.,.189E+05,.535,.163E+07
16,2,1995,7,7,hru07           ,619.,.00,.619,.00
16,2,1995,8,8,hru08           ,615.,.512E+04,.603,.185E+07
16,2,1995,9,9,hru09           ,.143E+04,.311E+05,1.40,.415E+07
16,2,1995,10,10,hru10           ,3.58,.153E-01,.358E-02,.00
16,2,1995,11,11,hru11           ,9.78,.00,.942E-02,.00
16,2,1995,12,12,hru12           ,2.12,.00,.210E-02,.00
16,2,1995,13,13,hru13           ,.394E+04,11.1,3.91,12.0
17,2,1995,1,1,hru01           ,5.40,.130E-01,.540E-02,27.0
17,2,1995,2,2,hru02           ,3.43,.00,468.,38.2
17,2,1995,3,3,hru03           ,968.,1.65,.968,.571E+07
17,2,1995,4,4,hru04           ,905.,.00,.905,.00
17,2,1995,5,5,hru05           ,.209E+04,.114E+05,2.05,.591E+07
17,2,1995,6,6,hru06           ,536.,.133E+05,.535,.155E+07
17,2,1995,7,7,hru07           ,619.,.00,.359E+05,.00
17,2,1995,8,8,hru08           ,615.,.361E+04,.603,.173E+07
17,2,1995,9,9,hru09           ,.143E+04,.220E+05,1.40,.395E+07
17,2,1995,10,10,hru10           ,3.58,.108E-01,.217E+04,.00
17,2,1995,11,11,hru11           ,9.78,.00,.572E+04,.00
17,2,1995,12,12,hru12           ,2.12,.00,.128E+04,.00
17,2,1995,13,13,hru13           ,.394E+04,7.85,3.91,.243E+08
18,2,1995,1,1,hru01           ,5.40,.914E-02,.540E-02,.320E+05
18,2,1995,2,2,hru02           ,3.43,.00,.180,.227E+05
18,2,1995,3,3,hru03           ,968.,1.16,.968,.557E+07
18,2,1995,4,4,hru04           ,905.,.00,.905,.585E+07
18,2,1995,5,5,hru05           ,.209E+04,.802E+04,2.05,.562E+07
18,2,1995,6,6,hru06           ,536.,.940E+04,.535,.145E+07
18,2,1995,7,7,hru07           ,619.,.00,.360E+05,.400E+07
18,2,1995,8,8,hru08           ,615.,.254E+04,.603,.164E+07
18,2,1995,9,9,hru09           ,.143E+04,.155E+05,1.40,.368E+07
18,2,1995,10,10,hru10           ,3.58,.762E-02,.448E-02,.234E+05
18,2,1995,11,11,hru11           ,9.78,.00,206.,.637E+05
18,2,1995,12,12,hru12           ,2.12,.00,8.84,.138E+05
18,2,1995,13,13,hru13           ,.394E+04,5.53,3.91,.246E+08
19,2,1995,1,1,hru01           ,5.40,.645E-02,.540E-02,.365E+05
19,2,1995,2,2,hru02           ,3.43,.00,.343E-02,.249E+05
19,2,1995,3,3,hru03           ,968.,.00,.968,.643E+07
19,2,1995,4,4,hru04           ,905.,.00,.905,.650E+07
19,2,1995,5,5,hru05           ,.209E+04,.565E+04,2.05,.596E+07
19,2,1995,6,6,hru06           ,536.,.663E+04,.535,.161E+07
19,2,1995,7,7,hru07           ,619.,.00,18.5,.445E+07
19,2,1995,8,8,hru08           ,615.,.179E+04,.603,.175E+07
19,2,1995,9,9,hru09           ,.143E+04,.109E+05,1.40,.411E+07
19,2,1995,10,10,hru10           ,3.58,.537E-02,.358E-02,.258E+05
19,2,1995,11,11,hru11           ,9.78,.00,7.43,.704E+05
19,2,1995,12,12,hru12           ,2.12,.00,.612E-01,.153E+05
19,2,1995,13,13,hru13           ,.394E+04,.00,3.91,.269E+08
20,2,1995,1,1,hru01           ,5.40,.00,.540E-02,.359E+05
20,2,1995,2,2,hru02           ,3.43,.00,.343E-02,.250E+05
20,2,1995,3,3,hru03           ,968.,.00,.968,.629E+07
20,2,1995,4,4,hru04           ,905.,.00,.905,.649E+07
20,2,1995,5,5,hru05           ,.209E+04,.100E+05,2.05,.636E+07
20,2,1995,6,6,hru06           ,536.,.467E+04,.535,.165E+07
20,2,1995,7,7,hru07           ,619.,.00,.619,.457E+07
20,2,1995,8,8,hru08           ,615.,.326E+04,.603,.187E+07
20,2,1995,9,9,hru09           ,.143E+04,.769E+04,1.40,.421E+07
20,2,1995,10,10,hru10           ,3.58,.379E-02,.358E-02,.259E+05
20,2,1995,11,11,hru11           ,9.78,.00,.268,.707E+05
20,2,1995,12,12,hru12           ,2.12,.00,.210E-02,.153E+05
20,2,1995,13,13,hru13           ,.394E+04,.00,3.91,.283E+08
21,2,1995,1,1,hru01           ,5.40,.00,.540E-02,.378E+05
21,2,1995,2,2,hru02           ,3.43,.00,.343E-02,.260E+05
21,2,1995,3,3,hru03           ,968.,.00,.968,.658E+07
21,2,1995,4,4,hru04           ,905.,.00,.905,.654E+07
21,2,1995,5,5,hru05           ,.209E+04,.705E+04,2.05,.624E+07
21,2,1995,6,6,hru06           ,536.,.329E+04,.535,.161E+07
21,2,1995,7,7,hru07           ,619.,.00,.619,.447E+07
21,2,1995,8,8,hru08           ,615.,.230E+04,.603,.183E+07
21,2,1995,9,9,hru09           ,.143E+04,.542E+04,1.40,.411E+07
21,2,1995,10,10,hru10           ,3.58,.00,.358E-02,.270E+05
21,2,1995,11,11,hru11           ,9.78,.00,.964E-02,.738E+05
21,2,1995,12,12,hru12           ,2.12,.00,.210E-02,.160E+05
21,2,1995,13,13,hru13           ,.394E+04,.00,3.91,.275E+08
22,2,1995,1,1,hru01           ,5.40,.00,.540E-02,.404E+05
22,2,1995,2,2,hru02           ,3.43,.00,.343E-02,.267E+05
22,2,1995,3,3,hru03           ,968.,.00,.968,.671E+07
22,2,1995,4,4,hru04           ,905.,.00,.905,.561E+07
22,2,1995,5,5,hru05           ,.209E+04,.497E+04,2.05,.660E+07
